0.647184 0.080718 -0.137734
0.166209 0.502867 0.039081
0.451343 0.811533 -1.520437
0.014496 0.848509 0.138753
0.130226 0.271144 -0.759061
0.297691 0.954800 -1.006447
0.370184 0.340459 -0.379673
0.271913 0.549604 0.269208
0.261891 0.309575 -0.610792
0.482348 0.785169 -1.645272
0.581151 0.869008 -0.093926
0.426493 0.374303 -0.189582
0.909074 0.478989 -0.530239
0.961321 0.187367 0.475822
0.824863 0.915510 -1.970041
0.925900 0.498958 -0.858937
0.071410 0.622888 0.192794
0.488632 0.429183 0.008091
0.878147 0.995819 -0.049170
0.469194 0.077758 -0.429705
0.700160 0.608458 -1.753801
0.309092 0.123439 -0.763158
0.027746 0.363127 -0.519356
0.260332 0.502286 0.114076
0.595040 0.453053 0.039208
0.581349 0.870939 -0.050857
0.654051 0.514019 -0.492085
0.137285 0.245794 -0.793410
0.034650 0.324801 -0.587769
0.998599 0.973728 -0.261103
0.819285 0.419751 0.321189
0.197368 0.618603 0.523738
0.007968 0.101538 -0.940602
0.312719 0.969967 -1.125873
0.542294 0.026123 -0.261357
0.349526 0.277645 -0.570098
0.500463 0.013588 -0.299278
0.223193 0.802727 0.584875
0.470838 0.427290 0.014313
0.972498 0.463704 -0.412254
0.328021 0.563779 0.226860
0.823627 0.158910 0.201471
0.848621 0.485444 -0.523368
0.474557 0.447826 0.007821
0.162145 0.594823 0.385779
0.980544 0.205297 0.564086
0.571293 0.131779 -0.244777
0.108140 0.648306 0.421644
0.182602 0.252795 -0.786912
0.861083 0.198975 0.409421
0.060452 0.670201 0.255102
0.530983 0.478659 -0.053538
0.419160 0.005971 -0.425207
0.403320 0.676590 -0.462806
0.018739 0.393918 -0.428914
0.521882 0.147280 -0.319416
0.919137 0.811747 -1.037738
0.838949 0.006747 -0.022931
0.094007 0.592992 0.211095
0.530471 0.922072 0.248885
0.362429 0.428290 -0.102520
0.162913 0.581953 0.338712
0.864824 0.413745 0.376179
0.157113 0.467321 -0.117533
0.510771 0.464131 -0.009689
0.764806 0.568119 -1.477214
0.418155 0.611512 -0.203342
0.971155 0.534177 -1.314922
0.111087 0.588536 0.234984
0.364430 0.199284 -0.653962
0.873711 0.984073 -0.291791
0.422455 0.031781 -0.456101
0.306186 0.204163 -0.744366
0.105563 0.222768 -0.860321
0.698538 0.883424 -0.082400
0.248503 0.469477 -0.021002
0.849119 0.599423 -1.711756
0.144506 0.087130 -0.958684
0.190016 0.369215 -0.452860
0.088990 0.678549 0.414065
0.290697 0.343905 -0.455160
0.380585 0.560462 0.098824
0.205766 0.956635 0.125953
0.512170 0.796636 -1.585789
0.727524 0.683086 -1.804171
0.574223 0.646927 -1.577535
0.538863 0.459452 0.000114
0.223827 0.507155 0.108435
0.610492 0.707193 -1.952686
0.141948 0.747677 0.785289
0.627513 0.013464 -0.161914
0.461330 0.910065 -0.644325
0.927358 0.173588 0.371605
0.229891 0.487704 0.034829
0.525953 0.779729 -1.660115
0.225184 0.670208 0.620821
0.812811 0.315614 0.661201
0.744035 0.020551 -0.083302
0.626092 0.957233 -0.168129
0.879135 0.173384 0.318034
0.081867 0.851005 0.754122
0.588403 0.641247 -1.605122
0.161075 0.494052 0.001740
0.965584 0.767953 -0.361007
0.829574 0.260058 0.550816
0.722758 0.755899 -0.790325
0.732458 0.784125 -0.277331
0.104875 0.792071 0.768529
0.494860 0.237957 -0.308933
0.177869 0.113640 -0.938677
0.207692 0.345865 -0.515823
0.745795 0.520005 -0.799143
0.129546 0.554496 0.199229
0.114875 0.488500 -0.078675
0.202072 0.925859 0.337081
0.334185 0.636650 0.225137
0.516116 0.655491 -1.235364
0.796892 0.089915 0.030652
0.090633 0.650870 0.361629
0.634256 0.570423 -1.086896
0.135065 0.777923 0.823315
0.864056 0.112535 0.101737
0.183362 0.074073 -0.923264
0.759368 0.523817 -0.895787
0.382147 0.707055 -0.451362
0.827962 0.081035 0.016979
0.919296 0.804805 -0.846094
0.103095 0.166244 -0.935224
0.413042 0.429091 -0.064378
0.391718 0.484934 0.038335
0.160784 0.380025 -0.417943
0.714284 0.268747 0.355283
0.282743 0.855706 -0.312665
0.507954 0.945553 0.373587
0.450300 0.389557 -0.091420
0.482362 0.048205 -0.370216
0.280208 0.222855 -0.767218
0.539528 0.983713 0.579480
0.564227 0.561117 -0.638205
0.193104 0.389950 -0.381004
0.825963 0.168359 0.237892
0.698251 0.418384 0.259263
0.717603 0.369154 0.457218
0.358684 0.861788 -1.140784
0.152494 0.584131 0.337128
0.479438 0.333669 -0.158960
0.551672 0.686262 -1.711334
0.518461 0.495831 -0.083861
0.373592 0.869931 -1.254317
0.161195 0.429530 -0.244653
0.134027 0.655378 0.514499
0.453960 0.051641 -0.449497
0.280492 0.968109 -0.929251
0.731063 0.252680 0.353844
0.612215 0.566717 -0.935566
0.301500 0.823770 -0.319065
0.965173 0.941638 -0.231294
0.330878 0.223978 -0.706879
0.797287 0.226071 0.413852
0.935272 0.725147 0.197334
0.281498 0.682264 0.431295
0.999690 0.034790 0.021713
0.032740 0.368383 -0.519594
0.226657 0.217067 -0.842724
0.150242 0.138494 -0.949726
0.476355 0.982471 0.559676
0.398140 0.245750 -0.500293
0.926665 0.409506 0.394980
0.394451 0.484549 0.036859
0.078449 0.762065 0.549267
0.695760 0.933368 -0.849776
0.468821 0.488589 -0.006790
0.173899 0.864101 0.819604
0.971278 0.015344 -0.030927
0.244910 0.078605 -0.850396
0.633188 0.720319 -1.867937
0.385530 0.159968 -0.617305
0.406379 0.521576 0.075260
0.674683 0.350117 0.365512
0.696075 0.069623 -0.067395
0.966939 0.370579 0.704024
0.047576 0.062531 -0.986257
0.586715 0.191544 -0.133724
0.699221 0.382415 0.389956
0.843845 0.842345 -0.993641
0.536811 0.945276 0.507776
0.785104 0.344840 0.630282
0.801350 0.742968 -0.350586
0.138936 0.136695 -0.959837
0.571274 0.641540 -1.491483
0.872593 0.167039 0.281957
0.750763 0.068435 -0.041664
0.976243 0.388485 0.551682
0.362524 0.784884 -0.761474
0.962087 0.486343 -0.746114
0.829823 0.620356 -1.762583
0.132545 0.487518 -0.044761
0.531900 0.321796 -0.045331
0.889974 0.401148 0.479204
0.841263 0.031378 0.001681
0.966395 0.560960 -1.445021
0.431491 0.088596 -0.521494
0.511656 0.012506 -0.288781
0.894211 0.051375 0.009921
0.849745 0.166455 0.245493
0.227512 0.241275 -0.795865
0.607892 0.711139 -1.954330
0.379922 0.088543 -0.584598
0.651341 0.911369 0.093915
0.023906 0.130852 -0.937028
0.170593 0.559322 0.275054
0.021836 0.411761 -0.404360
0.040020 0.652932 0.109936
0.902404 0.602567 -1.550189
0.028351 0.562383 -0.096212
0.413960 0.336797 -0.300876
0.361057 0.745101 -0.492736
0.919372 0.086954 0.099123
0.875569 0.212735 0.469210
0.141542 0.048166 -0.951469
0.375439 0.132806 -0.633941
0.769888 0.876734 -0.832695
0.782831 0.142165 0.108491
0.434882 0.712151 -1.029424
0.344697 0.389583 -0.257999
0.633060 0.094547 -0.148128
0.333268 0.195338 -0.733449
0.346655 0.426167 -0.130158
0.953352 0.715966 0.223520
0.397596 0.775548 -1.072860
0.492685 0.299675 -0.194188
0.686390 0.497081 -0.351846
0.765529 0.941355 -1.804945
0.436929 0.045022 -0.442727
0.051168 0.585920 0.022836
0.288910 0.176207 -0.782854
0.785653 0.631677 -1.865737
0.141997 0.490452 -0.040560
0.067737 0.566138 0.035570
0.410410 0.515650 0.038137
0.166599 0.316434 -0.637408
0.732052 0.757454 -0.703834
0.932661 0.149353 0.269774
0.005154 0.869776 0.032339
0.048547 0.154046 -0.933127
0.805177 0.365222 0.603636
0.567391 0.958148 0.488018
0.865114 0.200234 0.435002
0.501777 0.301566 -0.156135
0.612173 0.818332 -0.649427
0.080058 0.303443 -0.659137
0.148827 0.335942 -0.593932
0.417591 0.580458 -0.075781
0.603345 0.014747 -0.188100
0.378914 0.013846 -0.505296
0.193666 0.343433 -0.544567
0.412956 0.092198 -0.546936
0.627914 0.829071 -0.333412
0.479016 0.631750 -0.734513
0.974368 0.619462 -0.924868
0.847223 0.208354 0.417401
0.682791 0.279733 0.292435
0.090821 0.006417 -0.950928
0.431043 0.077052 -0.469267
0.146792 0.130227 -0.952990
0.737102 0.994597 -1.600874
0.657464 0.414260 0.227154
0.396525 0.609706 -0.055970
0.371227 0.455247 -0.030862
0.905954 0.496686 -0.798041
0.332248 0.393274 -0.253391
0.590843 0.409287 0.161241
0.486781 0.494274 -0.043803
0.011161 0.108272 -0.973530
0.593863 0.837409 -0.494905
0.188309 0.204536 -0.878678
0.543346 0.377447 0.069218
0.724535 0.446497 0.078598
0.975386 0.981673 -0.197073
0.660722 0.385084 0.294708
0.835425 0.700788 -0.773611
0.092526 0.324177 -0.602021
0.316157 0.320449 -0.491316
0.346524 0.121801 -0.694319
0.800785 0.585646 -1.702743
0.607040 0.892265 0.288690
0.870368 0.514170 -0.979885
0.057078 0.898137 0.637760
0.000944 0.671684 -0.102174
0.230271 0.113740 -0.888575
